year	sampling.site	id	sum	female	male	Wolbachia	F1	?2_f1	yacho_f1	kor ochi_f1	L2_f1	rozstavl kr_f1	L5_f1	Cr_f1	others_mut_f1	fen zminy_f1	F2	?2_f2	yacho_f2	kor ochi_f2	L2_f2	rozstavl kr_f2	L5_f2	Cr_f2	others_mut_f2	fen zminy_f2
2013	Varva	104	NA	NA	NA	NA	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2013	Varva	105	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Varva	106	NA	NA	NA	1	24	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
2013	Varva	107	NA	NA	NA	0	15	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
2013	Varva	108	NA	NA	NA	1	22	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
2013	Varva	109	NA	NA	NA	NA	28	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
2013	Varva	110	NA	NA	NA	1	10	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0
2013	Varva	111	NA	NA	NA	NA	24	2	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
2013	Varva	112	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Varva	113	NA	NA	NA	0	17	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
2013	Varva	114	NA	NA	NA	0	17	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2013	Varva	115	NA	NA	NA	NA	10	0	0	0	0	0	0	0	0	0	41	1	0	0	0	0	0	0	0	0
2013	Varva	116	NA	NA	NA	NA	30	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0
2013	Varva	117	NA	NA	NA	NA	17	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
2013	Varva	118	NA	NA	NA	NA	22	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
2013	Odesa_08	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	1	NA	NA	NA	NA	2	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	2	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	3	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	4	NA	NA	NA	0	17	0	0	0	0	0	0	0	0	0	22	3	0	0	0	0	0	0	0	1
2013	Odesa_08	5	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	6	NA	NA	NA	1	7	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	1	0	0	0
2013	Odesa_08	7	NA	NA	NA	0	25	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	0	0	0	4
2013	Odesa_08	8	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	9	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	10	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	11	NA	NA	NA	0	25	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	2
2013	Odesa_08	12	NA	NA	NA	0	3	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
2013	Odesa_08	13	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	14	NA	NA	NA	1	26	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	5
2013	Odesa_08	15	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	16	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	17	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	18	NA	NA	NA	1	27	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
2013	Odesa_08	19	NA	NA	NA	1	26	2	0		0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0
2013	Odesa_08	20	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	21	NA	NA	NA	0	18	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	22	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	23	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	24	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	25	NA	NA	NA	0	16	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	2
2013	Odesa_08	26	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	27	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	28	NA	NA	NA	1	61	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	4
2013	Odesa_08	29	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	30	NA	NA	NA	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1
2013	Odesa_08	31	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0
2013	Odesa_08	32	NA	NA	NA	1	75	5	0		0	0	0	0	0	0	36	2	0	0	0	0	0	0	0	2
2013	Odesa_08	33	NA	NA	NA	NA	3	0	0	0	0	0	0	0	0	0	33	2	0	0	0	0	0	0	0	0
2013	Odesa_08	34	NA	NA	NA	0	33	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2
2013	Odesa_08	35	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	36	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	37	NA	NA	NA	1	29	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0
2013	Odesa_08	38	NA	NA	NA	NA	7	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	39	NA	NA	NA	0	35	3	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
2013	Odesa_08	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	41	NA	NA	NA	NA	48	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	0
2013	Odesa_08	42	NA	NA	NA	NA	4	1	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	43	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	44	NA	NA	NA	0	20	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	2
2013	Odesa_08	45	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	46	NA	NA	NA	1	73	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
2013	Odesa_08	47	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	48	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	49	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	50	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	51	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	52	NA	NA	NA	0	6	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	53	NA	NA	NA	0	24	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	54	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	55	NA	NA	NA	NA	52	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	56	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	57	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	58	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	59	NA	NA	NA	0	4	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	1
2013	Odesa_08	60	NA	NA	NA	0	33	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	2
2013	Odesa_08	61	NA	NA	NA	0	74	0	0	0	0	0	0	0	0	0	34	3	0	0	0	0	0	0	0	1
2013	Odesa_08	62	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	63	NA	NA	NA	1	25	0	0	0	0	0	0	0	0	0	37	3	0	0	0	0	0	0	0	7
2013	Odesa_08	64	NA	NA	NA	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
2013	Odesa_08	65	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	66	NA	NA	NA	NA	38	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	67	NA	NA	NA	0	29	0	0	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	4
2013	Odesa_08	68	NA	NA	NA	1	34	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
2013	Odesa_08	69	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	70	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	71	NA	NA	NA	1	20	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
2013	Odesa_08	72	NA	NA	NA	0	19	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2013	Odesa_08	73	NA	NA	NA	1	9	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
2013	Odesa_08	74	NA	NA	NA	NA	14	1	0	0	0	0	0	0	0		69	3	0	0	0	0	0	0	0	0
2013	Odesa_08	75	NA	NA	NA	0	24	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
2013	Odesa_08	76	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	77	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	78	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	79	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	80	NA	NA	NA	0	13	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
2013	Odesa_08	81	NA	NA	NA	NA	2	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	82	NA	NA	NA	NA	25	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1
2013	Odesa_08	83	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	84	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	85	NA	NA	NA	0	15	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	1
2013	Odesa_08	86	NA	NA	NA	0	23	0	0	0	0	0	0	0	0	0	61	2	0	0	0	0	0	0	0	1
2013	Odesa_08	87	NA	NA	NA	0	39	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1
2013	Odesa_08	88	NA	NA	NA	1	41	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0
2013	Odesa_08	89	NA	NA	NA	0	27	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1
2013	Odesa_08	90	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
2013	Odesa_08	91	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	92	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	93	NA	NA	NA	1	30	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4
2013	Odesa_08	94	NA	NA	NA	0	4	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
2013	Odesa_08	95	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	96	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Odesa_08	97	NA	NA	NA	0	13	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
2013	Odesa_08	98	NA	NA	NA	0	25	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
2013	Odesa_08	99	NA	NA	NA	1	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4
2013	Odesa_08	100	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	1a	NA	NA	NA	NA	25	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	1
2013	Uman_10	5a	NA	NA	NA	NA	17	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
2013	Uman_10	7a	NA	NA	NA	0	31	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1
2013	Uman_10	8a	NA	NA	NA	1	38	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0
2013	Uman_10	9	NA	NA	NA	0	46	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
2013	Uman_10	13	NA	NA	NA	0	27	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0
2013	Uman_10	14a	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
2013	Uman_10	15a	NA	NA	NA	0	28	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	16	NA	NA	NA	1	13	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2013	Uman_10	17a	NA	NA	NA	0	69	0	0	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0
2013	Uman_10	17	NA	NA	NA	1	47	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	1
2013	Uman_10	18a	NA	NA	NA	1	35	0	1	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0
2013	Uman_10	22a	NA	NA	NA	0	12	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	23	NA	NA	NA	1	38	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2013	Uman_10	24	NA	NA	NA	0	21	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
2013	Uman_10	24a	NA	NA	NA	0	32	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
2013	Uman_10	25	NA	NA	NA	0	21	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
2013	Uman_10	32	NA	NA	NA	0	24	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
2013	Uman_10	33	NA	NA	NA	0	18	1	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0
2013	Uman_10	35	NA	NA	NA	1	28	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	36	NA	NA	NA	1	31	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0
2013	Uman_10	37	NA	NA	NA	0	29	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0
2013	Uman_10	38	NA	NA	NA	1	24	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0
2013	Uman_10	41	NA	NA	NA	0	27	0	0	0	0	0	0	0	0	4	46	0	0	0	0	0	0	0	0	0
2013	Uman_10	42	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	7
2013	Uman_10	43	NA	NA	NA	0	21	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	46	NA	NA	NA	1	35	2	0	0	0	0	0	0	0	0	29	2	0	0	0	0	0	0	0	0
2013	Uman_10	47	NA	NA	NA	0	24	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	48	NA	NA	NA	0	33	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	52	NA	NA	NA	0	38	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
2013	Uman_10	55	NA	NA	NA	1	32	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2013	Uman_10	57	NA	NA	NA	0	49	0	0	0	0	0	0	0	0	3	51	4	0	0	0	0	0	0	0	0
2013	Uman_10	58	NA	NA	NA	0	28	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0
2013	Uman_10	59	NA	NA	NA	1	40	0	0	0	0	0	0	0	0	4	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	64	NA	NA	NA	1	23	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
2013	Uman_10	65	NA	NA	NA	0	49	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	66	NA	NA	NA	1	36	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	3
2013	Uman_10	70	NA	NA	NA	0	24	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	71	NA	NA	NA	1	6	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2013	Uman_10	73	NA	NA	NA	0	25	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
